"id","user_agents","details",
"d4b2c6b2-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,3,en,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d50b477e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,2,en,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.18",
"d560ff8e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,4,11,ja,jp,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.18",
"d5b818f0-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,4,11,en,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.18",
"d60fcd5c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; de-de) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,7,de,de,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d6670a54-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,6,en,us,AppleWebKit,525.18.1,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d6bf225c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; nl-nl) AppleWebKit/527+ (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,3,nl,nl,AppleWebKit,527,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d7189e0e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; nb-no) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,3,nb,no,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d77295a8-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; hu-hu) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,3,hu,hu,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d7e21644-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; es-es) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,3,es,es,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d849ebfc-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; en-ca) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.20","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,3,en,ca,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.20",
"d8a32f00-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; ja-jp) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.1 Safari/525.18","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,ja,jp,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1.1,Safari,525.18",
"d8fb2886-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.2; ru-RU) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3","Mozilla,5.0,Windows,U,Windows,NT,5.2,ru,RU,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13.3",
"d951fd0a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-TW) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Windows,U,Windows,NT,5.1,zh,TW,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"d9a9294a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; es-ES) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Windows,U,Windows,NT,5.1,es,ES,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"da00f9ea-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; da-DK) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3","Mozilla,5.0,Windows,U,Windows,NT,5.1,da,DK,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13.3",
"da5a9ff4-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,4,en,us,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dab36616-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; en-gb) AppleWebKit/526+ (KHTML, like Gecko) Version/3.1 Safari/525.9","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,2,en,gb,AppleWebKit,526,KHTML,like,Gecko,Version,3.1,Safari,525.9",
"db07c706-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; en-gb) AppleWebKit/526+ (KHTML, like Gecko) Version/3.1 iPhone","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,2,en,gb,AppleWebKit,526,KHTML,like,Gecko,Version,3.1,iPhone",
"db5ff1ba-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; nl-nl) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,4,11,nl,nl,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dbbb9a1a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; zh-tw) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,zh,tw,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13.3",
"dc13b272-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,6,en,us,AppleWebKit,525.27.1,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dc6cd8f2-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,6,en,us,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dcc3462e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; pt-br) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,pt,br,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dd1f4622-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; it-it) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,it,it,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"dd78738c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; fr-fr) AppleWebKit/525.9 (KHTML, like Gecko) Version/3.1 Safari/525.9","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,fr,fr,AppleWebKit,525.9,KHTML,like,Gecko,Version,3.1,Safari,525.9",
"ddd51cb8-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; es-es) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,es,es,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"de2dd1c8-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; en-us) AppleWebKit/526.1+ (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,en,us,AppleWebKit,526.1,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"de86e8e4-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; en-us) AppleWebKit/525.9 (KHTML, like Gecko) Version/3.1 Safari/525.9","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,en,us,AppleWebKit,525.9,KHTML,like,Gecko,Version,3.1,Safari,525.9",
"dee0b46e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; en-us) AppleWebKit/525.7 (KHTML, like Gecko) Version/3.1 Safari/525.7","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,en,us,AppleWebKit,525.7,KHTML,like,Gecko,Version,3.1,Safari,525.7",
"df397978-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; en-gb) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,en,gb,AppleWebKit,525.13,KHTML,like,Gecko,Version,3.1,Safari,525.13",
"df906120-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; en-au) AppleWebKit/525.8+ (KHTML, like Gecko) Version/3.1 Safari/525.6","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,10,5,2,en,au,AppleWebKit,525.8,KHTML,like,Gecko,Version,3.1,Safari,525.6",
"dfe699e6-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 6.0; en) AppleWebKit/525+ (KHTML, like Gecko) Version/3.0.4 Safari/523.11","Mozilla,5.0,Windows,U,Windows,NT,6.0,en,AppleWebKit,525,KHTML,like,Gecko,Version,3.0.4,Safari,523.11",
"e03eb7c0-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; da-dk) AppleWebKit/523.15.1 (KHTML, like Gecko) Version/3.0.4 Safari/523.15","Mozilla,5.0,Windows,U,Windows,NT,5.1,da,dk,AppleWebKit,523.15.1,KHTML,like,Gecko,Version,3.0.4,Safari,523.15",
"e095a224-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; sv-se) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,sv,se,AppleWebKit,523.12.2,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e0eb9ed6-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; fr-fr) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,fr,fr,AppleWebKit,523.10.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e151d318-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,en,us,AppleWebKit,523.10.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e1a8ca92-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,5,4,en,us,AppleWebKit,525.18,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e201117a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.3+ (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,10,4,11,en,AppleWebKit,525.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e2584684-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; sv-se) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,sv,se,AppleWebKit,523.12.2,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e2afb310-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; sv-se) AppleWebKit/523.10.6 (KHTML, like Gecko) Version/3.0.4 Safari/523.10.6","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,sv,se,AppleWebKit,523.10.6,KHTML,like,Gecko,Version,3.0.4,Safari,523.10.6",
"e307ff34-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; sv-se) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,sv,se,AppleWebKit,523.10.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e363dc5a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; ko-kr) AppleWebKit/523.15.1 (KHTML, like Gecko) Version/3.0.4 Safari/523.15","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,ko,kr,AppleWebKit,523.15.1,KHTML,like,Gecko,Version,3.0.4,Safari,523.15",
"e3bb59da-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; ja-jp) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,ja,jp,AppleWebKit,523.12.2,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e413c85e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; ja-jp) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,ja,jp,AppleWebKit,523.10.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e46ca366-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; it-it) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,it,it,AppleWebKit,523.12.2,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e4c5d4f4-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; it-it) AppleWebKit/523.10.6 (KHTML, like Gecko) Version/3.0.4 Safari/523.10.6","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,it,it,AppleWebKit,523.10.6,KHTML,like,Gecko,Version,3.0.4,Safari,523.10.6",
"e51f01f0-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; fr-fr) AppleWebKit/525.1+ (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,fr,fr,AppleWebKit,525.1,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e575a028-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; fr-fr) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,fr,fr,AppleWebKit,523.10.3,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e5cd9d3c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; fr) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,fr,AppleWebKit,523.12.2,KHTML,like,Gecko,Version,3.0.4,Safari,523.12.2",
"e6252444-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; es-es) AppleWebKit/523.15.1 (KHTML, like Gecko) Version/3.0.4 Safari/523.15","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,es,es,AppleWebKit,523.15.1,KHTML,like,Gecko,Version,3.0.4,Safari,523.15",
"e67e6c20-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/525.1+ (KHTML, like Gecko) Version/3.0.4 Safari/523.10","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,us,AppleWebKit,525.1,KHTML,like,Gecko,Version,3.0.4,Safari,523.10",
"e6d5fba2-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 6.0; en) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,6.0,en,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e72cea34-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 6.0; cs) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,6.0,cs,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e78565a6-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; sv) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,sv,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e7da9594-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; fr) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,fr,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e830fbe6-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,en,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e88c651c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; de) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,de,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e8e43de6-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; da-DK) AppleWebKit/523.11.1+ (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,da,DK,AppleWebKit,523.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e93e1b0e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; da) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,da,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e9967268-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; cs) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5","Mozilla,5.0,Windows,U,Windows,NT,5.1,cs,AppleWebKit,522.15.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.15.5",
"e9f06692-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/523.6 (KHTML, like Gecko) Version/3.0.3 Safari/523.6","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,en,us,AppleWebKit,523.6,KHTML,like,Gecko,Version,3.0.3,Safari,523.6",
"ea571270-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/523.3+ (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,en,AppleWebKit,523.3,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"eab06adc-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,en,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"eb06e5ec-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; PPC Mac OS X; ca-es) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,PPC,Mac,OS,X,ca,es,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"eb60fda2-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; ru-ru) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,ru,ru,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ebbc414e-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,us,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ec13ba00-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/523.9+ (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,AppleWebKit,523.9,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ec6a036a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/523.5+ (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,AppleWebKit,523.5,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ecc1b36c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/523.2+ (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,AppleWebKit,523.2,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ed19658a-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,en,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"ed6ee76c-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Macintosh; U; Intel Mac OS X; de-de) AppleWebKit/522.11.1 (KHTML, like Gecko) Version/3.0.3 Safari/522.12.1","Mozilla,5.0,Macintosh,U,Intel,Mac,OS,X,de,de,AppleWebKit,522.11.1,KHTML,like,Gecko,Version,3.0.3,Safari,522.12.1",
"edc515d8-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 6.0; nl) AppleWebKit/522.13.1 (KHTML, like Gecko) Version/3.0.2 Safari/522.13.1","Mozilla,5.0,Windows,U,Windows,NT,6.0,nl,AppleWebKit,522.13.1,KHTML,like,Gecko,Version,3.0.2,Safari,522.13.1",
"ee2087ec-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.2; zh) AppleWebKit/522.13.1 (KHTML, like Gecko) Version/3.0.2 Safari/522.13.1","Mozilla,5.0,Windows,U,Windows,NT,5.2,zh,AppleWebKit,522.13.1,KHTML,like,Gecko,Version,3.0.2,Safari,522.13.1",
"ee7c6184-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.2; en) AppleWebKit/522.13.1 (KHTML, like Gecko) Version/3.0.2 Safari/522.13.1","Mozilla,5.0,Windows,U,Windows,NT,5.2,en,AppleWebKit,522.13.1,KHTML,like,Gecko,Version,3.0.2,Safari,522.13.1",
"eed6a9aa-d65f-11ef-9afa-acde48001122","Mozilla/5.0 (Windows; U; Windows NT 5.1; nl) AppleWebKit/522.13.1 (KHTML, like Gecko) Version/3.0.2 Safari/522.13.1","Mozilla,5.0,Windows,U,Windows,NT,5.1,nl,AppleWebKit,522.13.1,KHTML,like,Gecko,Version,3.0.2,Safari,522.13.1",
